150
10
6	3	5	5	4479.000000	4551.000000
9	1	2	5	552.000000	3568.000000
6	4	0	2	8841.000000	8545.000000
8	8	0	3	8682.000000	3521.000000
7	7	0	7	889.000000	6604.000000
10	6	5	10	4051.000000	9520.000000
7	0	1	7	5392.000000	859.000000
7	0	6	7	5660.000000	303.000000
7	1	0	4	9120.000000	3922.000000
6	5	3	4	8146.000000	9457.000000
9	7	5	8	8875.000000	3832.000000
9	8	8	9	3156.000000	7055.000000
9	2	6	9	8273.000000	8813.000000
8	5	1	6	5359.000000	9592.000000
6	4	2	4	7195.000000	5412.000000
8	5	2	2	4456.000000	5476.000000
10	9	10	10	4910.000000	9773.000000
9	9	6	8	2478.000000	9144.000000
7	0	2	4	6310.000000	2424.000000
10	5	2	2	5214.000000	1087.000000
7	4	0	2	8028.000000	5917.000000
8	5	8	8	858.000000	903.000000
6	2	4	4	6401.000000	2478.000000
8	2	2	6	8564.000000	1477.000000
9	0	3	6	2596.000000	1471.000000
8	6	4	7	6577.000000	3349.000000
7	6	0	0	5545.000000	2528.000000
9	5	6	9	90.000000	5035.000000
7	6	1	5	5490.000000	7341.000000
9	4	9	9	4459.000000	7695.000000
8	7	3	8	4079.000000	4080.000000
9	3	2	5	6664.000000	9095.000000
10	5	10	10	1691.000000	2083.000000
9	3	4	8	8547.000000	2667.000000
10	2	9	9	7524.000000	5475.000000
10	9	8	8	2366.000000	5801.000000
8	2	8	8	1175.000000	7197.000000
10	4	7	10	2833.000000	2512.000000
8	0	3	8	8082.000000	818.000000
7	4	3	6	8932.000000	6741.000000
9	8	7	8	7130.000000	5232.000000
10000 6 8 15 10 9 8 9 8 7 9 8 10 10 13 8 10 4 9 12 6 6 9 9 12 7 11 11 11 7 11 7 5 5 12 6 13 7 8 14 14 3 9 8 5 4 8 8 2 5 9 12 5 4 12 8 5 4 12 14 8 8 15 7 13 10 6 12 4 10 6 7 14 9 9 6 5 9 11 2 6 5 8 10 13 10 9 13 7 5 10 11 9 6 1 13 6 11 9 4 13 11 13 10 8 3 7 7 7 10 4 10 10 10 8 7 11 13 11 10 10 4 10 7 6 2 8 8 9 11 8 13 9 13 11 8 8 10 3 3 5 8 11 11 7 5 7 9 14 9 6 
6 10000 14 11 11 15 3 5 5 5 4 7 14 9 11 8 15 4 10 11 9 10 4 5 17 7 9 9 9 2 13 10 10 9 15 3 10 6 5 18 18 6 9 9 5 10 14 8 6 2 4 9 10 3 17 6 10 9 8 18 13 6 12 10 17 8 11 17 5 14 9 10 10 8 4 11 5 13 11 6 12 10 10 15 16 15 5 17 12 7 14 9 5 7 6 13 9 8 13 3 18 16 16 8 3 5 12 6 10 15 6 6 16 15 3 9 13 14 16 15 15 4 15 11 11 6 11 7 12 12 13 11 12 17 9 11 11 4 9 7 6 12 8 15 12 2 3 7 17 15 11 
8 14 10000 22 14 2 16 17 15 15 17 13 8 15 19 13 5 11 14 18 8 7 17 16 11 12 17 17 17 15 15 9 5 8 14 13 20 14 15 14 12 10 15 12 12 6 5 13 9 13 17 17 7 11 5 14 7 7 19 12 4 15 21 8 12 17 5 5 11 10 9 9 21 15 17 3 12 6 15 8 5 6 11 4 14 3 16 13 3 10 11 17 16 11 9 18 10 18 10 12 6 3 15 17 16 11 5 15 9 2 10 18 3 9 15 10 15 16 8 4 8 11 3 8 5 9 9 13 11 15 4 20 11 13 17 10 12 18 6 8 11 5 18 10 5 13 15 15 14 3 6 
15 11 22 10000 10 22 9 7 15 8 10 18 18 20 4 9 24 15 9 5 20 20 12 15 18 10 5 19 5 11 11 21 17 19 14 14 2 8 15 17 19 12 7 11 15 16 19 19 13 11 11 19 19 13 26 17 16 15 4 19 19 17 1 21 18 5 20 26 15 16 20 20 2 7 10 19 16 23 9 16 18 19 20 24 15 23 14 16 19 17 15 5 15 18 15 8 12 4 15 14 27 24 13 5 10 12 17 8 20 23 12 7 24 18 13 20 10 11 19 24 19 15 23 21 17 13 21 18 13 10 19 2 13 17 5 14 12 10 17 17 11 22 5 17 18 12 14 7 16 22 17 
10 11 14 10 10000 14 10 10 15 7 12 16 9 19 6 3 18 12 2 6 15 15 13 16 9 4 5 19 6 12 2 17 10 14 5 13 9 6 15 8 10 7 4 2 13 8 10 17 8 9 13 19 14 11 19 16 8 8 9 10 11 16 9 16 9 6 14 18 13 6 15 16 10 4 12 12 14 17 2 11 10 14 17 17 6 16 15 7 11 14 6 6 15 15 10 4 5 8 6 12 19 17 5 6 12 8 9 6 16 15 6 10 16 9 13 16 2 4 10 17 9 12 16 16 9 8 17 16 4 2 11 9 4 8 5 5 3 12 12 13 6 16 7 8 10 10 14 5 7 13 9 
9 15 2 22 14 10000 17 18 16 15 18 14 7 16 19 13 6 12 14 18 9 8 18 17 10 13 17 18 17 16 14 10 5 9 13 14 20 15 15 13 11 10 15 12 13 6 4 14 10 14 18 19 8 12 6 15 7 7 19 11 3 16 22 9 11 17 6 5 12 10 10 11 21 16 18 4 13 8 15 9 4 7 12 5 13 4 17 13 3 11 10 18 17 12 9 18 10 19 9 13 6 4 15 17 17 11 5 15 10 2 10 18 3 8 16 11 15 15 7 5 7 12 4 9 5 10 10 14 11 14 3 21 11 12 17 9 12 18 7 9 12 6 18 9 5 14 16 16 13 1 5 
8 3 16 9 10 17 10000 2 7 4 3 10 15 11 9 8 18 7 9 9 12 13 4 7 17 7 7 11 7 3 12 13 12 12 14 6 7 5 7 18 18 7 8 9 7 11 15 11 8 4 3 11 12 6 20 9 11 10 5 19 15 8 9 13 17 6 13 20 7 14 12 12 7 7 2 14 8 16 10 9 13 12 12 17 16 17 6 17 14 9 14 7 7 9 8 12 9 6 13 6 20 18 15 6 2 6 13 4 13 17 7 3 18 16 4 12 12 13 17 18 16 7 17 14 13 7 13 10 12 11 15 8 12 17 8 12 10 3 11 10 7 15 6 16 14 4 6 6 16 17 13 
9 5 17 7 10 18 2 10000 8 4 4 11 16 13 8 8 19 8 9 8 14 14 5 9 17 7 6 12 6 4 11 14 13 13 14 7 5 4 8 17 18 8 7 9 9 12 16 13 8 5 4 13 14 7 21 10 12 11 3 19 16 10 7 15 17 5 15 21 9 14 13 14 6 6 4 15 9 17 10 10 14 13 14 18 16 19 8 16 15 11 14 6 8 11 9 11 10 5 13 8 22 19 15 5 3 7 14 4 14 18 8 1 19 16 6 13 11 12 17 19 16 8 18 15 14 8 15 12 12 11 15 6 12 17 6 12 10 3 12 11 7 16 4 16 14 5 7 5 16 18 13 
8 5 15 15 15 16 7 8 10000 9 5 4 17 5 15 12 15 5 14 15 9 9 4 1 20 11 13 5 13 4 16 9 12 8 18 3 13 10 1 21 21 9 13 13 4 12 16 5 9 6 5 5 9 5 17 3 12 11 11 21 15 2 15 9 20 12 11 17 4 17 8 8 14 12 6 13 4 12 15 8 14 10 7 15 20 15 2 20 14 6 17 13 2 5 7 17 12 12 16 4 18 17 19 12 6 8 14 10 8 16 10 9 16 18 3 7 17 18 18 15 18 5 15 10 14 9 9 4 15 16 15 14 15 20 13 15 14 6 9 7 10 12 12 19 14 5 2 12 20 16 14 
7 5 15 8 7 15 4 4 9 10000 6 11 12 13 6 4 17 8 6 7 12 12 7 10 14 4 4 13 4 6 8 13 10 12 11 8 6 1 9 14 15 5 4 6 9 9 13 13 6 4 7 14 12 6 19 11 9 8 5 15 13 11 8 13 14 3 13 19 8 11 12 13 7 4 6 12 9 16 7 8 11 12 13 16 12 16 9 13 12 10 11 5 10 11 7 8 6 5 10 7 19 17 12 4 5 4 11 1 13 16 5 4 17 13 7 13 9 10 14 17 13 8 16 14 11 6 14 12 9 8 13 7 9 13 5 9 7 6 10 10 4 14 4 13 11 5 8 3 13 15 10 
9 4 17 10 12 18 3 4 5 6 10000 9 17 10 11 10 18 7 11 11 12 13 2 6 19 9 9 9 9 2 14 13 13 12 16 5 9 7 6 20 20 8 10 11 7 12 16 10 9 5 1 10 12 6 20 7 13 12 6 21 16 7 11 13 19 8 14 20 7 16 12 12 9 9 1 14 7 16 13 9 15 12 12 18 18 18 5 19 15 9 16 9 5 9 9 14 11 8 15 6 21 19 17 8 1 7 15 6 12 18 9 4 19 18 3 12 14 15 18 18 18 7 18 14 14 9 13 9 14 14 16 10 14 19 10 14 12 1 12 10 8 15 8 18 15 5 5 8 19 18 14 
8 7 13 18 16 14 10 11 4 11 9 10000 17 3 17 14 12 4 15 17 6 7 8 4 19 13 15 5 15 7 18 5 11 6 19 4 16 12 4 22 21 9 15 14 3 11 15 2 9 8 8 5 7 6 14 2 12 11 14 21 14 3 18 7 20 14 9 15 4 17 5 5 17 14 9 11 3 9 17 7 13 7 4 12 20 13 5 21 12 4 17 15 5 3 7 19 13 15 16 5 15 14 20 14 9 9 13 12 5 14 10 12 14 17 6 4 18 19 18 12 17 5 13 7 13 9 6 1 16 17 14 17 16 20 16 15 15 10 8 6 11 9 14 18 13 7 5 14 21 15 13 
10 14 8 18 9 7 15 16 17 12 17 17 10000 19 14 9 12 13 9 14 13 12 18 18 4 9 13 21 13 15 9 14 6 12 7 15 17 12 17 7 5 9 11 8 14 6 3 17 9 13 17 21 12 12 13 17 5 7 16 5 5 17 18 13 5 14 10 12 14 3 14 15 18 12 17 8 15 13 10 10 5 11 16 12 7 10 18 6 6 13 4 14 18 15 10 12 7 15 3 13 13 10 9 13 16 10 4 12 14 8 8 16 10 1 16 15 9 10 2 12 1 13 10 13 4 9 14 16 6 9 5 17 5 5 13 4 7 17 10 11 9 11 14 3 4 13 16 12 7 6 4 
10 9 15 20 19 16 11 13 5 13 10 3 19 10000 19 16 14 7 18 19 8 9 9 5 22 15 17 3 17 9 20 7 14 8 22 6 18 14 5 24 23 12 17 17 6 14 17 3 12 10 9 3 9 8 16 3 15 13 16 24 16 3 20 8 23 16 11 17 7 20 7 7 18 16 10 13 5 11 19 9 15 10 5 14 23 15 6 23 15 6 20 17 5 5 10 21 15 17 19 7 17 16 23 16 10 11 16 14 7 17 13 13 16 20 7 6 20 22 20 14 20 7 15 9 15 11 8 3 19 20 16 19 19 23 18 17 18 11 10 8 14 11 16 21 16 9 6 16 23 17 16 
13 11 19 4 6 19 9 8 15 6 11 17 14 19 10000 6 22 14 5 1 18 18 12 15 15 7 3 19 2 11 7 19 14 17 10 13 4 6 15 13 15 10 4 7 14 13 16 19 11 10 11 19 17 12 23 16 13 12 6 16 16 16 4 19 14 4 18 23 14 12 18 19 5 4 11 17 15 21 5 14 15 17 19 21 11 21 15 12 16 16 12 2 15 16 13 4 9 4 11 13 24 21 10 3 10 10 14 6 19 20 9 7 21 14 13 19 7 7 16 22 15 13 21 19 14 11 19 17 9 6 16 3 9 13 2 11 8 10 15 15 8 19 4 14 15 11 14 4 12 18 14 
8 8 13 9 3 13 8 8 12 4 10 14 9 16 6 10000 16 10 2 6 13 13 11 13 10 2 5 16 5 9 5 14 8 12 7 10 8 4 12 10 11 5 3 2 11 7 10 15 6 7 10 17 12 8 18 13 7 7 8 12 11 13 9 14 10 5 12 17 10 7 13 14 9 3 10 11 11 16 4 9 9 12 15 16 9 15 12 9 10 11 7 5 13 12 8 6 4 6 7 9 18 16 8 5 9 5 9 4 14 14 4 8 15 10 11 14 5 6 11 16 10 9 15 14 8 6 15 14 5 4 10 8 5 10 5 5 3 10 10 10 3 14 6 9 9 8 11 3 9 13 8 
10 15 5 24 18 6 18 19 15 17 18 12 12 14 22 16 10000 12 18 22 7 6 18 16 15 16 20 16 20 16 18 8 9 7 18 14 23 17 15 18 16 12 18 16 12 10 9 12 12 15 18 16 6 13 2 14 10 10 21 16 8 14 24 6 16 20 5 3 12 15 8 8 24 19 18 6 12 4 19 10 9 6 9 1 18 3 16 18 7 10 15 20 16 11 10 21 13 21 14 13 3 3 20 20 18 13 9 17 8 5 13 20 3 13 16 9 19 20 12 1 12 12 2 6 9 12 7 12 15 19 8 23 15 17 20 13 16 19 8 9 14 4 20 15 9 14 15 18 18 7 10 
4 4 11 15 12 12 7 8 5 8 7 4 13 7 14 10 12 10000 11 14 6 6 7 5 16 9 12 8 12 5 14 6 8 5 15 3 13 8 4 18 17 5 11 10 2 8 12 6 5 4 7 8 6 2 14 5 8 7 11 18 11 5 15 7 16 11 8 14 1 14 5 6 14 11 7 9 2 9 13 4 10 6 6 11 16 12 5 17 10 3 14 12 6 3 3 15 9 12 12 1 15 13 16 11 7 5 10 8 6 12 7 9 12 14 5 6 14 15 14 12 14 1 11 7 10 5 7 5 12 13 11 14 12 16 12 11 11 8 5 3 7 9 11 15 10 4 4 10 17 12 10 
9 10 14 9 2 14 9 9 14 6 11 15 9 18 5 2 18 11 10000 5 15 14 12 15 10 3 4 18 5 11 3 16 10 14 6 12 8 5 14 9 11 7 2 2 12 8 11 16 7 9 12 18 14 10 19 15 8 8 8 11 11 15 9 15 10 5 14 18 12 7 15 16 9 3 11 12 13 17 2 10 10 13 16 17 8 16 14 8 11 13 7 5 14 14 10 5 5 7 7 11 19 17 6 5 11 7 9 5 16 15 6 9 16 10 12 16 3 5 11 17 10 11 16 16 9 8 16 15 4 3 11 8 5 9 4 6 3 11 11 12 5 15 6 9 10 9 13 4 8 14 9 
12 11 18 5 6 18 9 8 15 7 11 17 14 19 1 6 22 14 5 10000 18 18 12 16 14 7 3 19 3 11 6 19 14 17 9 14 5 6 15 13 15 10 4 7 15 13 15 19 11 10 12 20 17 12 23 17 12 12 6 15 16 17 4 19 13 4 18 23 14 11 18 19 6 4 11 16 15 21 5 14 14 17 19 21 11 21 15 12 16 16 11 3 15 17 13 4 9 4 11 13 24 21 9 4 11 10 14 6 19 20 9 8 21 14 13 19 6 7 15 21 15 13 20 19 14 11 19 18 9 6 16 4 9 13 2 10 8 11 15 15 8 19 4 13 14 11 14 4 11 18 13 
6 9 8 20 15 9 12 14 9 12 12 6 13 8 18 13 7 6 15 18 10000 2 12 9 16 12 16 10 16 10 16 2 8 1 17 8 18 13 8 19 17 8 15 13 6 8 10 5 8 9 12 10 2 7 9 7 9 8 16 18 9 8 20 1 17 15 4 9 6 15 1 2 19 15 12 6 6 4 16 5 9 3 3 7 18 8 10 18 8 4 15 16 10 4 6 19 11 16 13 7 10 9 19 15 12 9 9 13 2 9 9 14 8 14 10 3 17 18 14 7 14 6 7 2 9 8 2 5 14 16 9 19 14 17 16 12 14 13 4 3 11 4 16 15 9 9 9 14 18 10 9 
6 10 7 20 15 8 13 14 9 12 13 7 12 9 18 13 6 6 14 18 2 10000 12 10 15 12 16 11 16 11 16 3 7 2 16 8 18 13 9 18 16 8 15 13 6 7 10 7 8 10 13 11 1 7 8 8 8 7 17 17 8 9 20 2 16 15 3 9 6 14 3 3 19 15 13 5 6 4 16 5 8 2 4 6 17 7 11 17 7 4 14 16 10 5 6 18 11 17 12 7 9 8 18 15 12 9 8 13 3 8 9 15 7 13 11 4 16 18 13 6 13 6 6 2 8 7 3 6 13 16 8 19 13 16 16 12 13 14 3 3 10 3 16 14 8 9 10 14 17 9 8 
9 4 17 12 13 18 4 5 4 7 2 8 18 9 12 11 18 7 12 12 12 12 10000 4 20 10 10 8 10 3 15 12 13 11 17 5 10 8 5 21 21 9 11 12 7 13 17 9 9 5 1 8 12 6 20 6 13 12 8 21 16 6 12 13 20 9 14 20 7 17 11 11 10 10 2 15 7 16 14 9 15 12 11 18 19 18 4 20 15 9 17 10 4 8 9 15 12 9 16 6 21 19 18 10 2 8 15 8 12 18 10 5 19 18 2 11 15 16 19 18 18 7 18 13 15 9 13 8 15 15 16 11 15 20 11 14 13 2 11 10 9 15 9 19 15 5 4 9 19 18 15 
9 5 16 15 16 17 7 9 1 10 6 4 18 5 15 13 16 5 15 16 9 10 4 10000 21 12 14 4 13 5 17 9 13 9 19 3 14 11 2 22 22 10 14 14 5 13 17 6 10 7 5 5 10 6 18 3 13 12 11 22 16 2 16 10 21 12 12 18 5 18 9 9 14 13 6 13 4 13 16 8 15 10 8 15 21 16 1 21 15 6 18 13 1 6 8 18 13 13 17 5 19 17 20 13 6 9 15 10 9 17 11 9 17 19 3 8 17 19 19 16 19 6 16 10 14 10 10 5 16 17 16 15 16 21 14 15 15 6 10 8 11 13 12 19 15 6 2 12 21 17 14 
12 17 11 18 9 10 17 17 20 14 19 19 4 22 15 10 15 16 10 14 16 15 20 21 10000 11 14 23 14 18 8 17 9 16 6 18 17 13 19 4 2 12 12 9 17 9 6 20 11 15 19 24 15 15 15 20 8 9 18 2 8 20 18 16 2 15 13 14 16 3 17 18 19 13 19 11 17 16 10 13 8 14 19 14 5 13 20 4 9 16 3 14 20 17 13 12 8 16 4 16 15 13 7 14 18 12 7 14 17 11 11 18 13 3 19 18 9 9 3 15 3 15 13 17 7 12 17 19 6 9 8 17 6 3 14 6 8 19 13 14 11 15 15 2 7 16 19 13 4 9 7 
7 7 12 10 4 13 7 7 11 4 9 13 9 15 7 2 16 9 3 7 12 12 10 12 11 10000 5 15 5 8 6 13 8 11 8 9 8 3 11 11 12 4 3 3 10 7 10 14 5 6 10 16 11 7 17 12 6 6 8 12 10 12 10 13 11 5 11 17 9 8 12 13 9 4 9 10 10 15 5 8 9 11 14 15 9 14 11 10 10 10 8 5 12 11 7 7 3 7 7 8 18 15 9 5 8 4 8 4 13 14 3 8 15 10 10 13 6 7 11 15 10 8 14 13 8 5 14 13 5 5 10 9 5 10 5 5 4 9 9 9 2 13 6 9 9 7 10 3 10 12 8 
11 9 17 5 5 17 7 6 13 4 9 15 13 17 3 5 20 12 4 3 16 16 10 14 14 5 10000 17 1 9 7 17 12 15 9 11 4 4 13 13 15 8 3 6 12 11 14 17 9 8 10 18 16 10 22 15 11 11 5 15 15 14 5 17 13 2 16 21 12 11 16 17 5 2 9 15 13 19 5 12 13 15 17 19 11 19 13 12 14 14 11 1 13 14 11 5 8 3 10 11 22 20 10 1 9 8 13 4 17 18 8 6 19 13 11 17 7 7 14 20 14 11 19 17 13 9 17 15 8 6 14 4 8 13 1 9 7 9 13 13 6 18 2 13 13 9 12 2 12 17 12 
11 9 17 19 19 18 11 12 5 13 9 5 21 3 19 16 16 8 18 19 10 11 8 4 23 15 17 10000 17 8 21 9 15 10 22 7 17 14 5 25 25 13 17 17 7 15 19 5 13 10 8 1 11 9 18 4 16 14 15 25 18 4 19 11 24 16 13 19 8 21 9 9 17 16 9 15 7 13 20 11 17 12 8 16 24 17 5 24 17 8 21 17 4 7 11 21 16 16 20 8 19 18 24 16 9 12 17 14 9 19 14 13 18 21 7 8 21 22 22 16 21 8 17 11 17 12 10 5 19 20 18 18 19 24 18 18 18 10 12 10 14 13 16 22 17 9 6 16 24 19 17 
11 9 17 5 6 17 7 6 13 4 9 15 13 17 2 5 20 12 5 3 16 16 10 13 14 5 1 17 10000 9 7 17 13 15 10 11 4 4 13 13 15 8 3 6 13 11 14 17 9 8 10 18 16 10 22 15 11 11 5 15 15 14 5 17 14 2 16 21 12 11 16 17 5 2 9 15 13 19 5 12 13 15 17 20 11 19 13 12 15 14 11 1 13 14 11 5 8 3 11 11 22 20 10 1 9 8 13 4 17 18 8 6 19 14 11 17 7 8 15 20 14 11 19 17 13 9 18 15 9 6 15 4 9 13 1 10 7 9 13 13 6 18 2 13 13 9 12 2 12 17 12 
7 2 15 11 12 16 3 4 4 6 2 7 15 9 11 9 16 5 11 11 10 11 3 5 18 8 9 8 9 10000 13 11 11 10 15 4 9 6 5 19 19 7 9 10 5 11 15 9 7 3 2 9 11 4 18 6 11 10 7 19 14 6 11 11 18 8 12 18 5 15 10 10 10 9 2 13 6 14 12 8 13 11 10 16 17 16 4 18 13 7 15 9 4 7 7 13 10 8 14 4 19 17 16 8 2 6 13 6 11 17 8 5 17 16 2 10 13 15 17 16 16 5 16 12 13 7 11 8 13 13 14 10 13 18 10 12 11 3 10 8 7 13 8 17 13 3 3 8 18 16 12 
11 13 15 11 2 14 12 11 16 8 14 18 9 20 7 5 18 14 3 6 16 16 15 17 8 6 7 21 7 13 10000 18 10 16 3 15 10 8 16 7 9 9 5 4 15 9 11 19 9 11 14 21 16 12 19 18 9 9 11 9 12 18 10 17 8 8 15 19 14 6 17 18 11 6 14 13 15 18 2 12 10 15 18 18 5 17 17 6 12 15 6 7 17 16 12 4 6 9 6 13 20 17 4 7 13 9 10 8 18 15 8 12 17 8 15 18 1 2 10 18 9 13 17 18 10 10 18 18 4 1 11 10 4 7 6 5 3 14 13 14 7 17 8 7 10 12 15 7 6 14 9 
7 10 9 21 17 10 13 14 9 13 13 5 14 7 19 14 8 6 16 19 2 3 12 9 17 13 17 9 17 11 18 10000 9 3 18 8 19 14 8 20 19 10 16 15 6 10 12 5 9 10 12 9 3 8 9 7 10 9 17 19 11 7 21 2 19 16 5 10 6 16 2 1 20 16 13 8 6 4 18 6 10 4 2 7 20 9 10 19 9 4 16 17 10 4 7 20 12 17 15 7 10 10 20 16 12 10 11 14 1 10 11 15 9 15 10 2 18 19 15 8 15 7 8 2 11 9 1 5 15 18 11 20 15 19 17 14 15 14 6 5 12 5 17 17 11 10 9 15 20 11 11 
5 10 5 17 10 5 12 13 12 10 13 11 6 14 14 8 9 8 10 14 8 7 13 13 9 8 12 15 13 11 10 9 10000 7 10 10 15 10 12 12 10 6 11 8 9 2 4 12 5 9 13 16 6 8 10 12 2 2 15 11 3 12 17 8 10 12 5 9 9 8 8 9 16 11 13 3 9 9 11 5 2 6 10 8 11 7 13 11 3 8 8 13 13 9 5 13 5 14 6 9 10 8 12 12 13 7 2 10 9 6 6 14 7 7 12 9 11 12 7 8 7 8 7 8 2 5 9 11 8 11 3 16 7 10 13 6 8 14 4 6 7 7 13 8 2 9 12 11 11 5 2 
5 9 8 19 14 9 12 13 8 12 12 6 12 8 17 12 7 5 14 17 1 2 11 9 16 11 15 10 15 10 16 3 7 10000 16 7 17 12 8 18 17 8 14 12 5 8 10 5 7 9 11 10 2 6 9 7 8 7 16 17 9 7 19 2 17 14 4 10 5 14 2 3 18 14 12 6 5 5 16 4 8 2 4 7 17 8 9 17 8 3 14 16 9 4 5 18 10 16 13 6 10 9 18 15 11 8 9 12 2 9 9 14 9 13 9 3 16 17 13 7 13 5 7 3 9 7 3 5 13 16 9 18 13 17 16 12 13 12 3 3 10 4 15 15 9 8 8 13 18 10 9 
12 15 14 14 5 13 14 14 18 11 16 19 7 22 10 7 18 15 6 9 17 16 17 19 6 8 9 22 10 15 3 18 10 16 10000 16 13 10 18 4 6 10 8 6 16 9 9 20 11 13 17 23 16 14 19 19 9 10 14 6 11 19 13 17 5 11 15 18 16 4 17 18 14 9 16 13 17 18 5 13 10 15 19 17 2 16 19 3 11 16 4 10 19 17 13 7 7 12 5 15 19 16 2 10 16 11 9 11 18 14 9 14 16 7 17 18 4 3 8 17 7 15 16 18 9 11 18 19 4 4 10 13 4 4 9 5 5 16 13 15 9 17 11 5 9 14 17 9 3 13 9 
6 3 13 14 13 14 6 7 3 8 5 4 15 6 13 10 14 3 12 14 8 8 5 3 18 9 11 7 11 4 15 8 10 7 16 10000 12 8 2 19 19 7 11 11 3 10 14 6 7 4 5 7 8 3 16 4 10 9 10 19 13 4 14 9 18 10 10 16 3 15 7 7 13 11 5 11 3 11 14 6 12 8 7 13 18 14 3 18 12 5 15 11 3 4 5 15 10 11 14 2 17 15 17 11 5 6 12 8 8 15 8 8 15 16 3 7 15 16 16 14 16 3 14 9 12 7 9 5 13 14 13 13 13 18 12 12 12 6 8 6 8 11 11 16 12 3 2 10 18 15 12 
